X,Y,OBJECTID,advisorySpeed,animals,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashDistance,crashFinancialYear,crashLocation1,crashLocation2,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,easting,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersectionMidblock,junctionType,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,northing,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,outdatedLocationDescription,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadCurvature,roadLane,roadMarkings,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1873921.652,5819016,102054,0,0,537602,0,0,0,2,0,Null,0,2019,29A-0008/05.02,TAKITIMU DRIVE,Non-Injury Crash,Yes,2019,0,East,0,1873921,0,0,Hill Road,0,0,0,Intersection,Roundabout,0,Bright sun,1192117,0,0,0,5819015,4,0,0,0,Current location,0,0,0,0,0,Bay of Plenty Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,70,0,Off,0,0,0,23,Tauranga City,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1212516,4854900,102055,0,0,612730,0,0,0,0,0,East,500,2013,SH 99,HEKEIA ROAD,Minor Crash,Yes,2013,0,East,0,1212516,0,0,Hill Road,0,0,0,Midblock,Nil (Default),0,Overcast,3187700,2,0,0,4854900,2,0,0,0,Current location,0,0,0,0,0,Southland Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,100,0,Null,1,0,0,73,Southland District,Unknown,0,0,0,0,0,0,Open,0,0,0,Heavy rain,Strong wind
1568418,5182110,102056,0,0,592100,0,0,0,1,0,Null,0,2003,STROWAN ROAD,HEATON ST,Minor Crash,No,2003,0,South,0,1568418,0,0,Flat,0,0,0,Intersection,Crossroads,0,Dark,2673300,1,0,0,5182110,2,0,0,0,Current location,0,0,0,0,0,Canterbury Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,60,Christchurch City,Traffic Signals,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1933205,5602516,102057,0,0,548831,0,0,0,2,0,Null,0,2004,NAPIER ROAD,CROSSES ROAD,Non-Injury Crash,No,2004,0,North,0,1933205,0,0,Flat,0,0,0,Intersection,T Junction,0,Twilight,1509100,0,0,0,5602516,2,0,0,0,Current location,0,0,0,0,0,Hawke's Bay Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Off,0,0,0,30,Hastings District,Give way,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1760936,5923309,102058,0,0,509400,0,0,0,3,0,North,25,2009,VAUXHALL ROAD,ALBERT ROAD,Non-Injury Crash,No,2009,0,North,0,1760936,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Dark,333400,0,0,0,5923309,2,0,0,0,Current location,0,2,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1740703,5927553,102059,0,0,513701,0,0,0,2,0,Null,0,2010,SH 16,TAUPAKI ROAD,Non-Injury Crash,Yes,2009,0,West,0,1740703,0,0,Flat,0,0,0,Intersection,Crossroads,0,Unknown,220200,0,0,0,5927553,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,100,0,On,0,0,0,76,Auckland,Give way,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1762382,5436667,102060,0,0,568502,0,0,0,0,0,West,50,2004,NAENAE ROAD,RIVERSIDE DRIVE NORTH,Minor Crash,No,2004,0,West,0,1762382,0,1,Flat,0,0,0,Midblock,Nil (Default),0,Bright sun,1951800,2,0,0,5436667,2,0,0,0,Current location,0,0,1,0,0,Wellington Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,46,Lower Hutt City,Nil,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1853286,5804560,102061,0,0,535231,0,0,0,0,0,Null,0,2017,SH 29,SH29 LINK ROAD W,Non-Injury Crash,Yes,2017,0,West,0,1853286,0,0,Flat,0,0,0,Intersection,Y Junction,0,Dark,1113800,0,0,0,5804560,2,0,0,1,Current location,0,0,0,0,0,Waikato Region,Motorway ramp,Curved,2-way,0,Sealed,0,0,0,0,100,0,None,0,0,50,15,Matamata-Piako District,Give way,0,0,0,0,1,0,Open,0,0,0,Fine,Null
1765096,5907694,102062,0,0,523404,0,0,0,1,0,North,100,2006,GREAT SOUTH ROAD,MOTATAU ROAD,Minor Crash,No,2005,0,North,0,1765096,0,0,Flat,0,0,0,Intersection,Nil (Default),0,Overcast,695800,1,0,0,5907694,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,None,1,0,0,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1821202,5528661,102063,0,0,563000,0,0,0,2,0,Null,0,2006,COOK ST,FERGUSON ST,Non-Injury Crash,No,2005,0,North,0,1821202,0,0,Flat,0,0,0,Intersection,Crossroads,0,Bright sun,1806901,0,0,0,5528661,2,0,0,0,Current location,0,0,0,0,0,Manawatu-Wanganui Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,40,Palmerston North City,Stop,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1817238,5802151,102064,0,0,527504,0,0,0,1,0,Null,0,2010,BYRON ST,COLERIDGE ST,Non-Injury Crash,No,2009,0,South,0,1817238,0,0,Flat,0,0,0,Intersection,T Junction,0,Bright sun,966003,0,0,0,5802151,2,0,0,0,Current location,0,0,0,0,0,Waikato Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,17,Waipa District,Give way,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1756709,5912769,102065,0,0,518702,0,0,0,2,0,East,100,2007,SH 20,HILLSBOROUGH OBR,Non-Injury Crash,Yes,2006,0,West,0,1756709,0,0,Hill Road,0,0,0,Midblock,Nil (Default),0,Overcast,570100,0,0,0,5912769,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,1-way,0,Sealed,0,0,0,0,100,0,Off,0,0,0,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Null,Null
1768107,5903286,102066,0,0,524602,0,0,0,2,0,Null,0,2012,GREAT SOUTH ROAD,KERRS ROAD,Non-Injury Crash,No,2012,0,South,0,1768107,0,0,Flat,0,0,0,Intersection,Crossroads,0,Dark,780407,0,0,0,5903286,4,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,60,0,On,0,0,0,76,Auckland,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1771036,5909363,102067,0,0,523114,0,0,0,1,0,West,500,2019,POINT VIEW DRIVE,CALDWELLS ROAD,Non-Injury Crash,No,2018,0,East,0,1771036,0,0,Hill Road,0,0,0,Midblock,Driveway,0,Bright sun,712105,0,0,0,5909363,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,76,Auckland,Nil,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1677138,6023372,102068,0,0,504600,0,0,0,1,0,North,400,2004,HOKIANGA ROAD,MONTGOMERY AVENUE,Non-Injury Crash,No,2004,0,South,0,1677138,0,0,Flat,0,0,0,Midblock,Nil (Default),1,Dark,114101,0,0,0,6023372,2,0,0,0,Current location,0,0,0,0,0,Northland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,3,Kaipara District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1768713,5903914,102069,0,0,523820,0,0,0,1,0,South,60,2003,EVERGLADE DRIVE,RANSOM SMYTH DRIVE S,Serious Crash,No,2003,0,South,0,1768713,0,0,Hill Road,0,0,0,Midblock,Nil (Default),0,Overcast,760145,0,0,0,5903914,2,0,0,0,Current location,0,0,0,0,1,Auckland Region,Nil,Curved,2-way,0,Sealed,0,0,1,0,50,0,Off,0,0,0,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1695521,5674933,102070,0,0,552300,0,0,0,2,0,South,10,2013,MANGOREI ROAD,HAWEA ST,Non-Injury Crash,No,2012,0,South,0,1695521,0,0,Flat,0,0,0,Intersection,T Junction,0,Bright sun,1603900,0,0,0,5674933,2,0,0,0,Current location,0,1,0,0,0,Taranaki Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,33,New Plymouth District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1757866,5915176,102071,0,0,515802,0,0,0,1,0,East,200,2002,ONSLOW AVENUE,MANUKAU ROAD,Non-Injury Crash,No,2001,0,East,0,1757866,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Dark,449100,0,0,0,5915176,2,0,0,1,Current location,0,1,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1755494,5929144,102072,0,0,508510,0,0,0,1,0,North,130,2011,SH 1N,TRISTRAM OBR,Non-Injury Crash,Yes,2011,0,South,0,1755494,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Dark,195200,0,0,0,5929144,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,1-way,0,Sealed,0,0,0,0,100,0,On,0,0,0,76,Auckland,Nil,0,0,0,0,0,0,Open,1,0,0,Fine,Null
1465002,5290222,102073,0,0,584935,0,0,0,0,0,East,590,2018,MAORI GULLY ROAD,MAORI CREEK ROAD,Non-Injury Crash,No,2018,0,South,0,1465002,0,0,Hill Road,0,0,0,Midblock,Nil (Default),0,Twilight,2414500,0,0,0,5290222,2,0,0,0,Current location,0,0,0,0,0,West Coast Region,Nil,Curved,2-way,0,Unsealed,0,0,0,0,100,0,None,0,0,0,56,Grey District,Unknown,0,0,0,0,0,0,Open,1,0,0,Fine,Null
1789971,5495878,102074,0,0,564021,0,0,0,4,0,South,500,2006,SH 1N,MUHUNOA WEST ROAD,Serious Crash,Yes,2006,0,North,0,1789971,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Overcast,1859100,2,0,0,5495878,3,0,0,0,Current location,0,0,0,0,0,Manawatu-Wanganui Region,Nil,Straight,2-way,0,Sealed,0,0,1,0,100,0,Null,1,0,0,42,Horowhenua District,Nil,0,0,0,0,0,0,Open,0,0,0,Heavy rain,Null
1887043,5824242,102075,0,0,536515,0,0,0,2,0,Null,0,2006,PAPAMOA BEACH ROAD,PACIFIC VIEW ROAD,Minor Crash,No,2005,0,South,0,1887043,0,0,Flat,0,0,0,Intersection,Crossroads,0,Bright sun,1205009,2,0,0,5824242,2,0,0,0,Current location,0,0,0,0,0,Bay of Plenty Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,70,0,Null,0,0,0,23,Tauranga City,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1765375,5915448,102076,0,0,520301,0,0,0,2,0,Null,0,2006,PILKINGTON ROAD,JELLICOE ROAD,Non-Injury Crash,No,2006,0,North,0,1765375,0,0,Flat,0,Easter,0,Intersection,T Junction,0,Bright sun,627900,0,0,0,5915448,4,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,Off,0,0,0,76,Auckland,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1756988,5920099,102077,0,0,514102,0,0,0,1,0,Null,0,2016,VINCENT ST,MAYORAL DRIVE,Minor Crash,No,2016,0,North,0,1756988,0,0,Flat,0,0,0,Intersection,Crossroads,0,Dark,434200,1,0,0,5920099,6,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,On,0,1,0,76,Auckland,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1770406,5897919,102078,0,0,523920,0,0,0,2,0,South,650,2012,SH 1N,WALTER STREVENS OBR,Non-Injury Crash,Yes,2012,0,South,0,1770406,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Dark,768010,0,0,0,5897919,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,1-way,0,Sealed,0,0,0,0,100,0,On,0,0,0,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1692503,5675885,102079,0,0,551800,0,0,0,2,0,Null,0,2003,SH 45 VIVIAN,DAWSON ST,Non-Injury Crash,Yes,2003,0,West,0,1692503,0,0,Hill Road,0,0,0,Intersection,Crossroads,0,Bright sun,1591600,0,0,0,5675885,2,0,0,0,Current location,0,0,0,0,0,Taranaki Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,33,New Plymouth District,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1789409,5754448,102080,0,0,532000,0,0,0,2,0,Null,0,2006,SH 3,SH 30,Non-Injury Crash,Yes,2005,0,South,0,1789409,0,0,Flat,0,0,0,Intersection,T Junction,0,Dark,1009500,0,0,0,5754448,2,0,0,0,Current location,0,0,0,0,0,Waikato Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,20,Waitomo District,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1769167,5902461,102081,0,0,524901,0,0,0,1,0,South,400,2006,SH 1N,ORAMS OBR,Minor Crash,Yes,2006,0,North,0,1769167,0,0,Flat,1,0,0,Midblock,Nil (Default),0,Bright sun,755000,1,0,0,5902461,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,100,0,Null,0,0,0,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1854716,5878904,102082,0,0,533300,0,0,0,1,0,East,80,2011,HETHERINGTON ROAD,MARTYN ROAD,Non-Injury Crash,No,2010,0,West,0,1854716,0,1,Flat,0,0,1,Midblock,Nil (Default),0,Dark,1060802,0,0,0,5878904,2,0,0,0,Current location,0,0,0,0,0,Waikato Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Off,0,0,0,11,Thames-Coromandel District,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Frost
1617101,5423964,102083,0,0,584201,0,0,0,1,0,North,30,2018,CHAMPION ROAD,KARETI DRIVE,Non-Injury Crash,No,2018,0,North,0,1617101,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Bright sun,2363216,0,0,0,5423964,2,0,0,0,Current location,0,0,0,0,0,Tasman Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,51,Tasman District,Unknown,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1566337,5207634,102084,0,0,586305,0,0,0,1,0,Null,0,2006,CONES ROAD,MILLTON AVENUE,Non-Injury Crash,No,2005,0,North,0,1566337,0,0,Hill Road,1,0,0,Intersection,T Junction,0,Overcast,2448301,0,0,0,5207634,2,0,0,0,Current location,0,0,0,0,0,Canterbury Region,Bridge,Curved,2-way,0,Sealed,0,0,0,0,100,0,Null,0,0,0,59,Waimakariri District,Give way,0,0,0,0,0,0,Open,0,0,0,Heavy rain,Null
1769515,5901780,102085,0,0,524901,0,0,0,3,0,East,40,2018,HILL ROAD,GRANDE VUE ROAD,Non-Injury Crash,No,2018,0,West,0,1769515,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Bright sun,756901,0,0,0,5901780,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1876078,5822858,102086,0,0,537302,0,0,0,2,0,North,30,2008,CAMBRIDGE ROAD,WESTMINSTER DRIVE,Non-Injury Crash,No,2008,0,South,0,1876078,0,0,Flat,0,0,0,Intersection,Nil (Default),0,Overcast,1161512,0,0,0,5822858,2,0,0,0,Current location,0,0,0,0,0,Bay of Plenty Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,23,Tauranga City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1748895,5914265,102087,0,0,511302,0,0,0,0,0,West,150,2006,HINEKOHU ST,RIMU ST,Non-Injury Crash,No,2006,0,West,0,1748895,0,1,Flat,0,0,0,Intersection,Nil (Default),0,Dark,268200,0,0,0,5914265,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,76,Auckland,Nil,0,0,0,0,0,0,Urban,1,0,0,Light rain,Null
1885613,5773004,102088,0,0,540420,0,0,0,2,0,Null,0,2002,SH 30A,TE NGAE ROAD,Non-Injury Crash,Yes,2002,0,North,0,1885613,0,0,Flat,0,0,0,Intersection,T Junction,0,Bright sun,1236600,0,0,0,5773004,4,0,0,0,Current location,0,0,0,0,0,Bay of Plenty Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,70,0,Off,0,0,0,24,Rotorua District,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1930448,5606465,102089,0,0,547600,0,0,0,2,0,North,70,2012,FREDERICK ST,TOMOANA ROAD,Minor Crash,No,2012,0,North,0,1930448,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Bright sun,1483400,1,0,0,5606465,2,0,0,0,Current location,0,0,0,0,0,Hawke's Bay Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,30,Hastings District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1769685,5911298,102090,0,0,523113,0,0,0,2,0,Null,0,2001,HUNTINGTON DRIVE,TI RAKAU DRIVE,Minor Crash,No,2000,0,West,0,1769685,0,0,Flat,0,0,0,Intersection,T Junction,0,Bright sun,711704,1,0,0,5911298,6,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,80,0,Off,0,0,0,76,Auckland,Give way,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1757514,5920902,102091,0,0,514101,0,0,0,2,0,Null,0,2011,CUSTOMS ST EAST,QUEEN ST,Non-Injury Crash,No,2011,0,East,0,1757514,0,0,Flat,0,0,0,Intersection,Crossroads,0,Overcast,432900,0,0,0,5920902,6,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Off,0,0,0,76,Auckland,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1749635,5430338,102092,0,0,572900,0,0,0,5,0,North,70,2007,SH 1N,AOTEA OFF SBD,Minor Crash,Yes,2007,0,South,0,1749635,0,0,Flat,0,Queens Birthday,0,Midblock,Nil (Default),0,Dark,2118400,1,0,0,5430338,3,0,0,0,Current location,0,0,0,0,0,Wellington Region,Nil,Straight,1-way,0,Sealed,0,0,0,0,100,0,On,1,0,0,47,Wellington City,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1757222,5926964,102093,0,0,507900,0,0,0,2,0,Null,0,2012,ANZAC ST,TAHAROTO ROAD,Minor Crash,No,2012,0,West,0,1757222,0,0,Flat,0,0,0,Intersection,Crossroads,0,Dark,305000,1,0,0,5926964,5,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,76,Auckland,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Heavy rain,Null
1395397,4913909,102094,0,0,602412,0,0,0,1,0,West,130,2007,MORRIS ROAD,COALSTAGE ROAD,Minor Crash,No,2006,0,West,0,1395397,0,1,Hill Road,0,0,0,Midblock,Nil (Default),0,Overcast,2977702,1,0,0,4913909,2,0,0,0,Current location,1,0,0,0,0,Otago Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,80,0,Null,0,0,0,71,Dunedin City,Unknown,0,0,0,1,0,0,Open,0,0,0,Light rain,Null
1751513,5435155,102095,0,0,573700,0,0,0,2,0,South,20,2002,MOOREFIELD ROAD,HELSTON ROAD,Non-Injury Crash,No,2002,0,South,0,1751513,0,0,Hill Road,0,0,0,Midblock,Driveway,0,Dark,2082300,0,0,0,5435155,4,0,0,0,Current location,0,0,0,0,0,Wellington Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,47,Wellington City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1766953,5588910,102096,0,0,555400,0,0,0,0,0,West,100,2002,BRUNSWICK ROAD,RANGITATAU EAST ROAD,Minor Crash,No,2001,0,West,1,1766953,0,0,Hill Road,0,0,0,Intersection,Nil (Default),0,Overcast,1680600,1,0,0,5588910,2,0,0,0,Current location,0,0,0,0,0,Manawatu-Wanganui Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,100,0,Null,0,0,0,37,Whanganui District,Nil,0,0,0,0,1,0,Open,0,0,0,Fine,Null
1407287,5225351,102097,0,0,585320,0,0,0,0,0,North,1600,2005,SH 6,EVANS CRK BR,Non-Injury Crash,Yes,2005,0,South,1,1407287,0,1,Flat,0,0,0,Midblock,Nil (Default),0,Overcast,2418700,0,0,0,5225351,2,0,0,0,Current location,0,0,0,0,0,West Coast Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,100,0,Null,0,0,0,57,Westland District,Unknown,0,0,0,0,1,0,Open,0,0,0,Light rain,Null
1757815,5435589,102098,0,0,569302,0,0,0,2,0,South,100,2007,DOWSE DRIVE,SH 2,Non-Injury Crash,No,2007,0,South,0,1757815,0,0,Hill Road,0,0,0,Intersection,Nil (Default),0,Overcast,1921900,0,0,0,5435589,2,0,0,0,Outdated location,0,0,0,0,0,Wellington Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,46,Lower Hutt City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1790673,5837170,102099,0,0,527111,0,0,0,1,0,South,1640,2002,SH 1N,TREGOWETH LANE,Non-Injury Crash,Yes,2001,0,North,0,1790673,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Dark,941002,0,0,0,5837170,3,0,0,0,Current location,0,0,0,0,0,Waikato Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,100,0,On,0,0,0,13,Waikato District,Nil,0,0,0,0,1,0,Open,0,0,0,Fine,Null
1932710,5619355,102100,0,0,547001,0,0,0,2,0,Null,0,2001,Z CPK PAK N SAV,COVENTRY/LEICESTER,Non-Injury Crash,No,2001,0,North,0,1932710,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Bright sun,1451800,0,0,0,5619355,1,0,0,0,Current location,0,1,0,0,0,Hawke's Bay Region,Nil,Straight,Off road,0,Sealed,0,0,0,0,50,0,Null,0,0,0,31,Napier City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1875225,5819021,102101,0,0,537601,1,0,0,1,0,Null,0,2011,SH 29,CAMERON ROAD,Non-Injury Crash,Yes,2011,0,South,0,1875225,0,0,Flat,0,0,0,Intersection,Roundabout,0,Dark,1175202,0,0,0,5819021,2,0,0,0,Current location,0,0,0,0,0,Bay of Plenty Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,70,0,On,0,0,0,23,Tauranga City,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1777718,5574578,102102,0,0,558300,0,0,0,1,0,South,300,2011,KAITOKE ROAD,SH 3,Minor Crash,No,2011,0,North,0,1777718,0,1,Flat,0,0,0,Midblock,Nil (Default),0,Bright sun,1687400,1,0,0,5574578,1,0,0,0,Current location,0,0,0,0,0,Manawatu-Wanganui Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,100,0,Null,0,0,0,37,Whanganui District,Nil,0,0,0,1,0,0,Open,0,0,0,Fine,Null
1748078,5426605,102103,0,0,573200,0,0,0,2,0,South,200,2010,BROOKLYN ROAD,NAIRN ST,Non-Injury Crash,No,2010,0,South,0,1748078,0,0,Hill Road,0,0,0,Intersection,Nil (Default),0,Twilight,2159300,0,0,0,5426605,2,0,0,0,Current location,0,0,0,0,0,Wellington Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,47,Wellington City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1771759,5914295,102104,0,0,521602,0,0,0,1,0,Null,0,2013,MOORE ST,ELLIOT ST,Minor Crash,No,2013,0,South,0,1771759,0,0,Flat,0,0,0,Intersection,Crossroads,0,Overcast,649300,1,0,0,5914295,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Off,0,0,0,76,Auckland,Stop,0,0,0,0,0,0,Urban,1,0,0,Heavy rain,Null
1257928,5005153,102105,0,0,609304,0,0,0,2,0,North,20,2016,HUFF ST,REAVERS LANE,Non-Injury Crash,No,2015,0,East,0,1257928,0,0,Hill Road,0,0,0,Midblock,Nil (Default),0,Bright sun,3038228,0,0,0,5005153,0,0,0,0,Current location,0,0,0,0,0,Otago Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,70,Queenstown-Lakes District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1623179,5429681,102106,0,0,582800,0,0,0,0,0,South,100,2010,WAIMEA ROAD,VAN DIEMEN ST,Non-Injury Crash,No,2009,0,South,0,1623179,0,0,Hill Road,0,0,0,Intersection,Nil (Default),0,Bright sun,2322400,0,0,0,5429681,2,0,0,0,Current location,0,0,0,0,0,Nelson Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,2,0,0,52,Nelson City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1567405,5179411,102107,0,0,590300,0,0,0,0,0,Null,0,2013,BLENHEIM ROAD,MATIPO ST,Non-Injury Crash,No,2012,0,North,0,1567405,0,0,Flat,0,0,0,Intersection,Crossroads,0,Bright sun,2539001,0,0,0,5179411,4,0,0,0,Current location,0,0,0,0,0,Canterbury Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,60,Christchurch City,Traffic Signals,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1755285,5921705,102108,0,0,515202,0,0,0,2,0,South,200,2011,SH 1N,CURRAN ON NBD,Non-Injury Crash,Yes,2010,0,North,0,1755285,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Dark,423600,0,0,0,5921705,3,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,1-way,0,Sealed,0,0,0,0,80,0,On,0,0,0,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1572579,5179067,102109,0,0,593502,0,0,0,2,0,East,60,2016,FERRY ROAD,OLLIVIERS ROAD,Minor Crash,No,2016,0,East,0,1572579,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Twilight,2604900,1,0,0,5179067,2,0,0,0,Current location,0,0,0,0,0,Canterbury Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,60,Christchurch City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
